film,main_char,gender,top_topic
Sphere (film),ted,0.0,1
Superman (1978 film),lois,1.0,1
Superman (1978 film),luthor,0.0,9
Superman (1978 film),superman,0.0,9
Superman (1978 film),clark,0.0,1
Superman (1978 film),eve,1.0,4
While She Was Out,chuckie,1.0,4
While She Was Out,della,1.0,4
Stigmata (film),kiernan,0.0,4
Stigmata (film),frankie,0.0,4
Stigmata (film),cardinal houseman,0.0,4
Game 6,nicky,0.0,1
Back to the Future Part III,marty,0.0,1
Back to the Future Part III,doc,0.0,1
Back to the Future Part III,scene,0.0,2
Pretty Woman,vivian,0.0,3
Pretty Woman,edward,0.0,9
Little Nicky,nicky,0.0,4
Little Nicky,adrian,0.0,4
Sherlock Holmes (2009 film),holmes,0.0,4
Sherlock Holmes (2009 film),watson,0.0,4
Return of the Jedi,han,0.0,4
Return of the Jedi,luke,0.0,7
Return of the Jedi,leia,1.0,4
Return of the Jedi,vader,0.0,7
Return of the Jedi,lando,1.0,7
Return of the Jedi,emperor,1.0,4
The African Queen (film),allnut,1.0,1
The African Queen (film),rose,1.0,1
Demolition Man (film),spartan,0.0,4
Demolition Man (film),huxley,0.0,4
Demolition Man (film),phoenix,1.0,4
Youth in Revolt (film),nick,0.0,3
Jennifers Body,needy,0.0,4
Jennifers Body,jennifer,1.0,4
Jennifers Body,chip,1.0,4
Kundun,tenzin gyatso,1.0,5
Schindlers List,schindler,0.0,9
The Taking of Pelham One Two Three (1974 film),blue,1.0,2
The Taking of Pelham One Two Three (1974 film),prescott,0.0,2
The Taking of Pelham One Two Three (1974 film),radio,0.0,2
The Taking of Pelham One Two Three (1974 film),green,1.0,2
U Turn (1997 film),bobby,0.0,1
U Turn (1997 film),grace,1.0,1
Judge Dredd (film),dredd,0.0,4
Judge Dredd (film),hershey,1.0,7
Judge Dredd (film),rico,1.0,4
Judge Dredd (film),fergie,1.0,4
Judge Dredd (film),griffin,1.0,6
Crash (1996 film),james,0.0,4
Crash (1996 film),catherine,1.0,4
Crash (1996 film),vaughan,0.0,4
Crash (1996 film),helen,1.0,4
Angel Eyes (film),sharon,1.0,1
Angel Eyes (film),catch,1.0,1
When Harry Met Sally...,harry,0.0,1
When Harry Met Sally...,sally,1.0,1
Kill Bill Volume 2,the bride,1.0,1
Kill Bill Volume 2,bill,0.0,1
Broken Arrow (1996 film),hale,0.0,2
Broken Arrow (1996 film),deakins,1.0,2
Broken Arrow (1996 film),terry,0.0,2
The Faculty,casey,0.0,1
The Faculty,zeke,0.0,1
The Faculty,stan,0.0,1
The Faculty,stokely,0.0,1
The Faculty,delilah,1.0,3
The Faculty,mary-beth,1.0,1
The Faculty,drake,1.0,1
Date Night,phil,0.0,1
Date Night,clara,1.0,3
How to Train Your Dragon (film),hiccup,1.0,4
How to Train Your Dragon (film),stoick,1.0,4
500 Days of Summer,tom,0.0,1
500 Days of Summer,summer,1.0,1
Jurassic Park III,grant,0.0,4
Jurassic Park III,paul,0.0,4
Jurassic Park III,amanda,0.0,4
Jurassic Park III,billy,0.0,4
Jurassic Park III,eric,0.0,4
Autumn in New York (film),wills,0.0,1
Autumn in New York (film),charlotte,1.0,4
The Dark Knight (film),dent,0.0,1
The Dark Knight (film),gordon,0.0,4
The Dark Knight (film),the joker,0.0,2
The Dark Knight (film),wayne,0.0,2
The Dark Knight (film),batman,0.0,2
The Dark Knight (film),rachel,1.0,4
The Dark Knight (film),fox,1.0,4
The Dark Knight (film),alfred,0.0,4
Serial Mom,mom,1.0,3
Serial Mom,chip,1.0,3
Serial Mom,dad,0.0,3
The Haunting (1999 film),nell,1.0,4
The Haunting (1999 film),marrow,1.0,4
The Haunting (1999 film),theo,1.0,4
The Haunting (1999 film),luke,0.0,4
The Wild One,johnny,0.0,4
The Wild One,kathie,1.0,4
The Wild One,medium shot,1.0,4
The Wild One,another angle,0.0,4
The Wild One,harry,0.0,1
The Wild One,chino,0.0,4
The Wild One,singer,1.0,1
The Shawshank Redemption,red,1.0,4
The Shawshank Redemption,andy,1.0,1
"Lock, Stock and Two Smoking Barrels",eddy,0.0,4
"Lock, Stock and Two Smoking Barrels",tom,0.0,1
"Lock, Stock and Two Smoking Barrels",dog,0.0,1
"Lock, Stock and Two Smoking Barrels",hatchet,0.0,1
"Lock, Stock and Two Smoking Barrels",soap,1.0,1
"Lock, Stock and Two Smoking Barrels",bacon,1.0,6
"Lock, Stock and Two Smoking Barrels",big chris,0.0,3
"Lock, Stock and Two Smoking Barrels",winston,0.0,1
"Lock, Stock and Two Smoking Barrels",plank,1.0,4
American Pie (film),kevin,0.0,1
American Pie (film),jim,0.0,3
American Pie (film),oz,1.0,3
American Pie (film),vicky,1.0,3
Angels & Demons (film),langdon,0.0,4
Angels & Demons (film),vittoria,1.0,4
Angels & Demons (film),camerlengo,1.0,4
Angels & Demons (film),rocher,1.0,4
Austin Powers: The Spy Who Shagged Me,austin,1.0,1
Austin Powers: The Spy Who Shagged Me,dr. evil,0.0,7
Austin Powers: The Spy Who Shagged Me,felicity,1.0,1
Jaws 3-D,mike,0.0,1
Jaws 3-D,kathryn,1.0,1
Jaws 3-D,philip,0.0,1
Sounder (film),david lee,0.0,8
Sounder (film),nathan lee,0.0,8
Sounder (film),rebecca,1.0,1
Sounder (film),camille,1.0,1
State and Main,joe,0.0,1
State and Main,walt,1.0,6
State and Main,ann,1.0,1
State and Main,marty,0.0,6
State and Main,doug,0.0,6
Lost in Space (film),west,0.0,7
Lost in Space (film),john,0.0,7
Lost in Space (film),smith,0.0,5
Lost in Space (film),will,0.0,1
Lost in Space (film),maureen,1.0,1
Lost in Space (film),penny,1.0,1
Phantasm (film),mike,0.0,8
Phantasm (film),jody,1.0,8
Phantasm (film),reggie,1.0,8
Six Degrees of Separation (film),flan,1.0,1
Six Degrees of Separation (film),paul,0.0,1
Commando (film),matrix,0.0,4
Commando (film),a85,1.0,4
Commando (film),cindy,1.0,2
Scream (1996 film),sidney,1.0,1
Scream (1996 film),billy,0.0,1
Scream (1996 film),tatum,0.0,1
Scream (1996 film),man,0.0,1
Scream (1996 film),stu,0.0,1
Scream (1996 film),dewey,0.0,1
Scream (1996 film),casey,0.0,1
Scream (1996 film),gale,0.0,6
Scream (1996 film),randy,0.0,1
The Morgue,randy,0.0,1
The Morgue,titus,0.0,1
The Morgue,pierre,0.0,4
The Morgue,lloyd,1.0,4
The Morgue,stamp,1.0,6
Scream 2,sidney,1.0,4
Scream 2,gale,0.0,1
Scream 2,dewey,0.0,4
Scream 2,derek,0.0,1
Scream 2,hallie,1.0,4
Scream 2,cici,1.0,1
Scream 2,mickey,1.0,4
Scream 2,man's voice,0.0,4
Collateral Damage (film),gordy,1.0,4
Henry Fool,henry,0.0,3
Henry Fool,simon,0.0,4
Henry Fool,fay,0.0,3
Scary Movie 2,cindy,1.0,1
Scary Movie 2,dwight,0.0,1
Scary Movie 2,buddy,0.0,1
Scary Movie 2,professor,0.0,1
Silver Bullet (film),marty,0.0,1
Silver Bullet (film),uncle al,0.0,1
Silver Bullet (film),jane,1.0,1
Godzilla (1998 film),nick,0.0,4
Godzilla (1998 film),audrey,1.0,1
Godzilla (1998 film),raymond,0.0,4
Godzilla (1998 film),major hicks,0.0,7
Godzilla (1998 film),animal,1.0,4
Final Destination (film),alex,1.0,1
Final Destination (film),clear,1.0,1
"The Adventures of Priscilla, Queen of the Desert",bernadette,1.0,1
"The Adventures of Priscilla, Queen of the Desert",tick,0.0,1
"The Adventures of Priscilla, Queen of the Desert",bob,0.0,1
"The Adventures of Priscilla, Queen of the Desert",adam,0.0,1
"The Adventures of Priscilla, Queen of the Desert",felicia,1.0,1
Dracula (1979 film),lucy,1.0,5
Dracula (1979 film),harker,0.0,5
Dracula (1979 film),dracula,0.0,5
Dracula (1979 film),seward,0.0,5
Dracula (1979 film),helsing,0.0,5
Fear and Loathing in Las Vegas (film),duke,1.0,1
Fear and Loathing in Las Vegas (film),gonzo,0.0,1
Hero (1992 film),bernie,1.0,4
Hero (1992 film),gale,0.0,6
Hero (1992 film),bubber,0.0,1
The Stone Tape,brock,0.0,4
The Stone Tape,jill,1.0,4
The Stone Tape,collinson,0.0,4
The Departed,colin,0.0,6
The Departed,billy,0.0,6
The Departed,costello,0.0,6
The Woodsman,walter,0.0,1
The Woodsman,vicki,1.0,3
The Thing (1982 film),macready,0.0,4
The Thing (1982 film),childs,1.0,4
The Thing (1982 film),garry,0.0,4
Hotel Rwanda,paul,0.0,2
Dark City (1998 film),bumstead,1.0,4
Dark City (1998 film),walker,0.0,4
Dark City (1998 film),schreber,0.0,4
Amelia (film),amelia,1.0,4
Amelia (film),george,0.0,1
Affliction (film),wade,0.0,1
Conan the Barbarian (2011 film),conan,0.0,4
Conan the Barbarian (2011 film),tamara,1.0,4
Its a Wonderful Life,george,0.0,9
Beginners,oliver,0.0,3
Beginners,hal,0.0,3
Beginners,anna,1.0,3
Tremors (film),val,1.0,4
Tremors (film),earl,0.0,4
Tremors (film),rhonda,0.0,4
Indiana Jones and the Temple of Doom,indiana,0.0,4
Indiana Jones and the Temple of Doom,willie,0.0,4
All the Kings Men (1949 film),willie,0.0,1
All the Kings Men (1949 film),jack,0.0,1
Star Trek V: The Final Frontier,kirk,0.0,7
Star Trek V: The Final Frontier,spock,0.0,7
The Piano,stewart,0.0,1
The Piano,baines,1.0,1
The Piano,flora,1.0,1
The Piano,aunt morag,1.0,1
Star Trek (film),kirk,0.0,7
Star Trek (film),spock,0.0,7
Star Trek (film),spock prime,0.0,7
Two for the Money (film),brandon,0.0,1
Two for the Money (film),walter,0.0,1
Two for the Money (film),toni,1.0,1
Terminator Salvation,marcus,0.0,4
Terminator Salvation,blair,0.0,4
Batman Begins,wayne,0.0,4
Batman Begins,rachel,1.0,4
Batman Begins,alfred,0.0,4
Batman Begins,batman,0.0,4
Batman Begins,gordon,0.0,4
The Crying Game,fergus,0.0,1
The Crying Game,dil,1.0,1
The Crying Game,jody,1.0,1
Gremlins 2: The New Batch,billy,0.0,1
Gremlins 2: The New Batch,clamp,0.0,4
Gremlins 2: The New Batch,kate,1.0,1
Tropic Thunder,speedman,1.0,10
Tropic Thunder,sandusky,1.0,1
Tropic Thunder,lazarus,0.0,10
Tropic Thunder,portnoy,1.0,1
Tropic Thunder,damien,0.0,10
Tropic Thunder,four leaf,1.0,10
The Man Who Knew Too Much (1956 film),ben,0.0,1
The Man Who Knew Too Much (1956 film),jo,1.0,1
Stalag 17,sefton,0.0,1
Stalag 17,harry,0.0,1
Stalag 17,schultz,0.0,2
Stalag 17,price,1.0,1
Stalag 17,duke,1.0,1
Storytelling (film),toby,0.0,1
Storytelling (film),scooby,0.0,3
Storytelling (film),mikey,0.0,1
Storytelling (film),marty,0.0,1
Storytelling (film),vi,1.0,1
Storytelling (film),fern,1.0,1
Storytelling (film),consuelo,1.0,1
Storytelling (film),mr scott,0.0,1
Storytelling (film),pam,1.0,1
The Messenger: The Story of Joan of Arc,jeanne,1.0,1
Pineapple Express (film),dale,0.0,3
Pineapple Express (film),saul,0.0,8
War Horse (film),albert,0.0,4
War Horse (film),grandfather,0.0,4
War Horse (film),geordie,0.0,4
War Horse (film),emilie,1.0,4
War Horse (film),captain nicholls,0.0,4
War Horse (film),dad,0.0,1
War Horse (film),peter,0.0,4
X-Men Origins: Wolverine,logan,0.0,4
X-Men Origins: Wolverine,stryker,0.0,4
X-Men Origins: Wolverine,kayla,1.0,4
Big Trouble in Little China,jack burton,0.0,1
Big Trouble in Little China,wang chi,1.0,10
The Usual Suspects,verbal,0.0,6
The Usual Suspects,keaton,1.0,1
The Usual Suspects,hockney,0.0,1
Escape from the Planet of the Apes,lewis,0.0,4
Escape from the Planet of the Apes,zira,1.0,4
Escape from the Planet of the Apes,colonel,0.0,4
Escape from the Planet of the Apes,cornelius,0.0,4
Escape from the Planet of the Apes,milo,0.0,5
Capote (film),truman,0.0,3
Capote (film),perry,0.0,1
Good Will Hunting,will,0.0,1
Good Will Hunting,sean,0.0,1
Good Will Hunting,lambeau,0.0,1
Good Will Hunting,chuckie,1.0,8
Good Will Hunting,skylar,1.0,1
Unbreakable (film),david,0.0,1
Unbreakable (film),elijah,0.0,1
Unbreakable (film),megan,1.0,1
Sideways,miles,0.0,3
Sideways,jack,0.0,3
Yes Man (film),carl,0.0,1
Starship Troopers (film),johnny,0.0,7
Starship Troopers (film),carmen,1.0,7
The Bourne Identity (2002 film),bourne,0.0,4
The Bourne Identity (2002 film),marie,1.0,1
The Bourne Identity (2002 film),conklin,0.0,1
Blade: Trinity,king,0.0,4
Blade: Trinity,blade,0.0,4
Blade: Trinity,danica,1.0,4
Blade: Trinity,abigail,1.0,4
Blade: Trinity,drake,1.0,4
Blade: Trinity,vance,0.0,4
Machete (film),elektra,1.0,2
Machete (film),machete,0.0,2
Machete (film),benz,1.0,2
Machete (film),luz,1.0,2
Rambling Rose (film),daddy,1.0,1
Rambling Rose (film),rose,1.0,1
Rambling Rose (film),mother,1.0,1
Rambling Rose (film),buddy,0.0,1
Raising Arizona,hi,1.0,1
Raising Arizona,ed,0.0,1
Raising Arizona,voice over,0.0,4
Raising Arizona,gale,0.0,4
Raising Arizona,nathan,0.0,8
Hellraiser III: Hell on Earth,joey,0.0,4
Hellraiser III: Hell on Earth,terri,1.0,4
Hellraiser III: Hell on Earth,jp,1.0,4
Midnight Cowboy,joe,0.0,8
Midnight Cowboy,ratso,0.0,1
The Believer (film),danny,1.0,5
Man on the Moon (film),andy,1.0,1
Man on the Moon (film),george,0.0,1
Cobb (film),cobb,0.0,4
Cobb (film),stump,0.0,1
The Blair Witch Project,heather,1.0,1
The Blair Witch Project,mike,0.0,1
The Blair Witch Project,josh,0.0,8
Liar Liar,fletcher,0.0,1
City of Joy (film),max,0.0,1
City of Joy (film),joan,1.0,1
Total Recall (1990 film),quaid,0.0,4
The Big Lebowski,dude,0.0,8
The Big Lebowski,walter,0.0,8
Hostage (film),talley,1.0,6
Hostage (film),dennis,0.0,8
Gangs of New York,amsterdam,1.0,4
Gangs of New York,jenny,1.0,4
Gangs of New York,bill the butcher,0.0,4
Gangs of New York,johnny,0.0,4
The Day the Earth Stood Still,klaatu,0.0,9
The Day the Earth Stood Still,helen,1.0,9
The Day the Earth Stood Still,bobby,0.0,9
Bruce Almighty,bruce,0.0,1
Bruce Almighty,grace,1.0,1
The Prophecy,daggett,0.0,4
The Prophecy,katherine,1.0,4
The Prophecy,gabriel,0.0,4
Citizen Kane,kane,0.0,1
Citizen Kane,leland,0.0,1
Citizen Kane,susan,1.0,1
Citizen Kane,bernstein,0.0,1
Nightbreed,lori,1.0,4
Nightbreed,boone,0.0,4
Nightbreed,decker,1.0,4
Nightbreed,narcisse,1.0,4
Nightbreed,joyce,1.0,4
The Ploughmans Lunch,james,0.0,9
The Ploughmans Lunch,susan,1.0,9
The Ploughmans Lunch,jeremy,0.0,9
Toy Story,woody,0.0,1
Toy Story,buzz,0.0,7
Kramer vs. Kramer,ted,0.0,1
Kramer vs. Kramer,billy,0.0,1
Shivers (film),st. luc,0.0,4
Shivers (film),rollo,0.0,4
Shivers (film),tudor,1.0,4
Shivers (film),janine,1.0,4
Shivers (film),forsythe,0.0,4
One Flew Over the Cuckoos Nest (film),mcmurphy,1.0,8
One Flew Over the Cuckoos Nest (film),big nurse,1.0,9
Shes Out of My League,kirk,0.0,3
Shes Out of My League,stainer,0.0,3
Shes Out of My League,molly,1.0,1
Bull Durham,annie,1.0,1
Bull Durham,crash,0.0,8
Bull Durham,nuke,1.0,1
Arthur (2011 film),arthur,0.0,3
Arthur (2011 film),naomi,1.0,3
The French Connection (film),doyle,1.0,8
The French Connection (film),russo,0.0,1
Burn After Reading,linda,1.0,3
Burn After Reading,harry,0.0,3
Burn After Reading,osbourne,0.0,4
Burn After Reading,chad,0.0,3
Burn After Reading,katie,1.0,3
Mr. Brooks,mr. brooks,1.0,1
Mr. Brooks,detective atwood,0.0,1
Mr. Brooks,mr. smith,0.0,1
Mr. Brooks,marshall,0.0,1
Blade Runner,deckard,0.0,4
Blade Runner,batty,0.0,4
Blade Runner,rachael,1.0,4
Blade Runner,sebastian,0.0,4
Alien Nation (film),sykes,0.0,1
Alien Nation (film),jetson,0.0,6
Come See the Paradise,lily,1.0,1
Come See the Paradise,jack,0.0,1
Come See the Paradise,charlie,1.0,1
Melvin and Howard,melvin,1.0,1
Melvin and Howard,lynda,1.0,1
Wind Chill (film),girl,1.0,4
Wind Chill (film),guy,0.0,4
The Apartment,bud,1.0,1
The Apartment,fran,1.0,1
The Apartment,sheldrake,0.0,1
Dogma (film),bethany,1.0,1
Dogma (film),jay,0.0,8
Dogma (film),rufus,0.0,1
Dogma (film),bartleby,0.0,3
Dogma (film),loki,0.0,1
Dogma (film),serendipity,1.0,7
Croupier (film),jack,0.0,3
Croupier (film),jack's voice,1.0,3
Whos Your Daddy (film),ted,0.0,3
Bad Day at Black Rock,smith,0.0,1
Bad Day at Black Rock,doc,0.0,4
The Ides of March (film),stephen,0.0,1
The Ides of March (film),gov. morris,0.0,6
The Ides of March (film),molly,1.0,3
Barry Lyndon,roderick,0.0,5
The Matrix,neo,0.0,4
The Matrix,morpheus,0.0,4
The Matrix,trinity,0.0,4
The Matrix,agent smith,0.0,4
The Matrix,tank,0.0,4
The Matrix,cypher,1.0,4
"I, Robot (film)",spooner,0.0,4
"I, Robot (film)",calvin,1.0,4
Father of the Bride (1991 film),george,0.0,1
Father of the Bride (1991 film),nina,1.0,1
Father of the Bride (1991 film),annie,1.0,1
The Age of Innocence (1993 film),archer,0.0,4
The Age of Innocence (1993 film),ellen,1.0,4
The Beach (film),richard,0.0,4
Kung Fu Panda,po,0.0,4
Kung Fu Panda,shifu,0.0,4
Warrior (2011 film),brendan,0.0,1
Warrior (2011 film),paddy,1.0,3
Warrior (2011 film),callen,1.0,10
Warrior (2011 film),tommy,0.0,1
Warrior (2011 film),frank,0.0,4
Warrior (2011 film),sheridan,0.0,10
Intolerable Cruelty,miles,0.0,1
Intolerable Cruelty,marylin,1.0,1
Lost in Translation (film),bob,0.0,3
Lost in Translation (film),charlotte,1.0,3
The Things My Father Never Taught Me,melvin,1.0,3
Code of Silence (film),eddie,1.0,4
The Nightmare Before Christmas,jack,0.0,5
The Nightmare Before Christmas,sally,1.0,4
The Nightmare Before Christmas,mayor,0.0,1
The Patriot (2000 film),marion,1.0,5
The Patriot (2000 film),gabriel,0.0,5
Pi (film),max,0.0,4
The Three Musketeers (1993 film),athos,0.0,5
The Three Musketeers (1993 film),porthos,0.0,5
The Three Musketeers (1993 film),richelieu,1.0,5
The Three Musketeers (1993 film),aramis,1.0,5
The Three Musketeers (1993 film),milady,1.0,4
