film,main_char,gender,top_topic
The Talented Mr. Ripley (film),marge,1.0,9
Forrest Gump,forrest,0.0,8
Warm Springs (film),franklin,0.0,8
Warm Springs (film),eleanor,1.0,3
Double Indemnity (film),neff,0.0,9
Double Indemnity (film),phyllis,1.0,9
Double Indemnity (film),keyes,0.0,17
The Debt (2011 film),rachel,1.0,8
The Debt (2011 film),stephan,0.0,8
The Debt (2011 film),vogel,1.0,25
The Debt (2011 film),david,0.0,8
A Nightmare on Elm Street 5: The Dream Child,alice,1.0,25
A Nightmare on Elm Street 5: The Dream Child,mark,0.0,25
Jackie Brown (film),jackie,1.0,6
Jackie Brown (film),ordell,1.0,23
Jackie Brown (film),max,0.0,8
Jackie Brown (film),louis,1.0,6
Bachelor Party (1984 film),rick,0.0,8
Bachelor Party (1984 film),o'neill,0.0,8
Bachelor Party (1984 film),debbie,1.0,8
Save the Last Dance,sara,1.0,8
Save the Last Dance,patrick,0.0,8
Save the Last Dance,chenille,1.0,8
Tomorrow Never Dies,bond,0.0,8
Tomorrow Never Dies,sidney,1.0,10
Surrogates (film),greer,1.0,8
Surrogates (film),peters,0.0,25
Analyze This,ben,0.0,6
Analyze This,vitti,1.0,6
Bean (film),david,0.0,6
Bean (film),grierson,0.0,3
Bean (film),alison,1.0,6
House of 1000 Corpses,jerry,0.0,23
House of 1000 Corpses,bill,0.0,6
House of 1000 Corpses,denise,1.0,25
House of 1000 Corpses,mary,1.0,8
House of 1000 Corpses,baby,1.0,25
House of 1000 Corpses,mother,1.0,25
House of 1000 Corpses,capt. spaulding,0.0,23
House of 1000 Corpses,otis,0.0,25
House of 1000 Corpses,naish,0.0,8
Someone to Watch Over Me (film),mike,0.0,6
Someone to Watch Over Me (film),claire,1.0,9
Someone to Watch Over Me (film),ellie,1.0,9
Sweeney Todd: The Demon Barber of Fleet Street (2007 film),todd,0.0,25
Sweeney Todd: The Demon Barber of Fleet Street (2007 film),mrs. lovett,1.0,9
Being There,chance,1.0,8
Being There,eve,1.0,8
The Last Samurai,algren,1.0,20
The Last Samurai,katsumoto,1.0,3
Bad Teacher,elizabeth,1.0,8
Practical Magic,sally,1.0,9
Practical Magic,gillian,1.0,6
Practical Magic,aunt jet,1.0,9
Practical Magic,aunt frances,1.0,9
Hardcore (1979 film),jake,0.0,6
Hardcore (1979 film),niki,1.0,6
Life (1999 film),ray,0.0,6
Life (1999 film),claude,1.0,6
Under Fire (film),price,1.0,8
Under Fire (film),claire,1.0,8
Under Fire (film),alex,1.0,8
The Bridges of Madison County (film),francesca,1.0,9
The Bridges of Madison County (film),robert,0.0,9
Body Heat,racine,1.0,6
Body Heat,matty,1.0,9
New York Minute (film),drew,1.0,6
New York Minute (film),parker,0.0,6
His Girl Friday,hildy,1.0,9
His Girl Friday,burns,0.0,9
Margot at the Wedding,margot,1.0,6
Margot at the Wedding,pauline,0.0,6
Margot at the Wedding,claude,1.0,25
Margot at the Wedding,malcolm,0.0,6
The Flintstones (film),fred,0.0,25
The Flintstones (film),barney,0.0,6
Changeling (film),christine,1.0,8
Changeling (film),jones,0.0,3
Mission to Mars,mcconnell,0.0,25
Mission to Mars,woody,0.0,25
Mission to Mars,luke,0.0,8
Mission to Mars,terri,1.0,6
Mission to Mars,phil,0.0,25
Year One (film),zed,0.0,6
Year One (film),oh,1.0,6
Krull (film),colwyn,1.0,9
Krull (film),ergo,1.0,22
Krull (film),torquil,1.0,22
As Good as It Gets,melvin,1.0,6
As Good as It Gets,carol,1.0,6
As Good as It Gets,simon,0.0,6
Midnight Express (film),billy,0.0,25
Midnight Express (film),cut,1.0,25
Midnight Express (film),max,0.0,25
Martha Marcy May Marlene,martha,1.0,6
Martha Marcy May Marlene,lucy,1.0,8
Martha Marcy May Marlene,ted,0.0,6
Mighty Morphin Power Rangers: The Movie,ivan,0.0,6
Mighty Morphin Power Rangers: The Movie,tommy,0.0,6
Mighty Morphin Power Rangers: The Movie,kimberly,1.0,6
Mighty Morphin Power Rangers: The Movie,aisha,1.0,6
Mighty Morphin Power Rangers: The Movie,billy,0.0,3
Mighty Morphin Power Rangers: The Movie,rocky,0.0,6
Mighty Morphin Power Rangers: The Movie,alpha 5,0.0,6
Mighty Morphin Power Rangers: The Movie,mordant,1.0,6
Mighty Morphin Power Rangers: The Movie,adam,0.0,6
Mighty Morphin Power Rangers: The Movie,fred,0.0,6
Dawn of the Dead,peter,0.0,10
Dawn of the Dead,roger,0.0,10
Dawn of the Dead,steve,0.0,10
Dawn of the Dead,fran,1.0,10
L.A. Confidential (film),exley,0.0,11
L.A. Confidential (film),bud,1.0,11
L.A. Confidential (film),jack,0.0,11
L.A. Confidential (film),dudley,0.0,11
L.A. Confidential (film),lynn,1.0,8
Hannibal (film),starling,0.0,6
Hannibal (film),angle,0.0,3
Hannibal (film),pazzi,1.0,3
The Shining (film),jack,0.0,9
The Shining (film),wendy,1.0,6
The Shining (film),danny,1.0,1
The Shining (film),halloran,0.0,9
The Shining (film),ullman,1.0,9
Flightplan,kyle,0.0,10
Flightplan,carson,0.0,10
The Cooler,bernie,1.0,8
The Cooler,shelly,1.0,23
The Cooler,natalie,1.0,8
8mm (film),welles,0.0,8
Blood and Wine,alex,1.0,8
Blood and Wine,jason,0.0,8
Blood and Wine,gabriella,1.0,8
Blood and Wine,victor,0.0,25
Blood and Wine,suzanne,1.0,25
Willow (film),willow,0.0,9
Willow (film),raziel,0.0,13
Big (film),josh,0.0,6
Big (film),susan,1.0,6
Big (film),billy,0.0,6
Tristan & Isolde (film),isolde,1.0,22
Tristan & Isolde (film),tristan,1.0,22
Tristan & Isolde (film),marke,0.0,22
Tristan & Isolde (film),melot,1.0,22
Tristan & Isolde (film),king donnchadh,0.0,22
Plan 9 from Outer Space,lt. harper,0.0,6
Plan 9 from Outer Space,eros,0.0,3
Plan 9 from Outer Space,jeff,0.0,9
Plan 9 from Outer Space,col. edwards,0.0,6
Plan 9 from Outer Space,kelton,0.0,11
Plan 9 from Outer Space,larry,0.0,6
Plan 9 from Outer Space,paula,1.0,9
Plan 9 from Outer Space,ruler,1.0,3
Plan 9 from Outer Space,general roberts,0.0,10
Strange Days (film),lenny,0.0,6
Strange Days (film),mace,0.0,6
Go (1999 film),ronna,1.0,19
Go (1999 film),zack,0.0,6
Go (1999 film),adam,0.0,6
Go (1999 film),simon,0.0,19
Go (1999 film),marcus,0.0,19
Go (1999 film),claire,1.0,8
Go (1999 film),burke,0.0,6
Go (1999 film),gaines,0.0,6
Smashed (film),kate,1.0,6
Smashed (film),charlie,1.0,6
Beetlejuice,barbara,1.0,9
Beetlejuice,adam,0.0,18
Beetlejuice,lydia,1.0,9
Beetlejuice,delia,1.0,18
Beetlejuice,betelgeuse,0.0,25
Beetlejuice,charles,1.0,9
Beetlejuice,otho,1.0,25
Fletch (film),fletch,0.0,23
Carrie (1976 film),carrie,1.0,8
Carrie (1976 film),tommy,0.0,8
Carrie (1976 film),collins,1.0,9
Carrie (1976 film),margaret,1.0,22
Carrie (1976 film),sue,1.0,6
Carrie (1976 film),chris,0.0,25
Wall Street (1987 film),bud,1.0,17
Wall Street (1987 film),gekko,0.0,17
RKO 281,welles,0.0,8
RKO 281,mank,1.0,8
RKO 281,hearst,1.0,3
RKO 281,schaefer,1.0,6
RKO 281,marion,1.0,6
This Is Spinal Tap,david,0.0,6
This Is Spinal Tap,nigel,0.0,6
This Is Spinal Tap,ian,0.0,6
This Is Spinal Tap,derek,0.0,6
This Is Spinal Tap,marty,0.0,6
Count Dracula (1970 film),helsing,0.0,22
Count Dracula (1970 film),harker,0.0,22
Count Dracula (1970 film),dracula,0.0,22
Count Dracula (1970 film),mina,1.0,22
Count Dracula (1970 film),seward,0.0,22
Count Dracula (1970 film),morris,0.0,22
Almost Famous,william,0.0,8
Almost Famous,russell,0.0,6
Tin Men,tilley,0.0,6
Tin Men,bb,1.0,6
Tin Men,nora,1.0,6
Tin Men,sam,0.0,6
Shrek the Third,shrek,0.0,6
Shrek the Third,donkey,1.0,13
Shrek the Third,prince charming,1.0,13
Shrek the Third,artie,0.0,6
Shrek the Third,fiona,1.0,8
The Seventh Seal,knight,0.0,3
The Seventh Seal,jons,1.0,9
The Seventh Seal,mia,1.0,9
The Seventh Seal,death,0.0,3
The Seventh Seal,plog,1.0,9
The Rage: Carrie 2,rachel,1.0,25
The Rage: Carrie 2,jesse,0.0,6
The Rage: Carrie 2,mark,0.0,8
The Rage: Carrie 2,sue,1.0,25
Confidence (2003 film),jake,0.0,6
Mirrors (film),ben,0.0,18
Mirrors (film),amy,1.0,25
Friday the 13th (1980 film),alice,1.0,25
Friday the 13th (1980 film),bill,0.0,8
Friday the 13th (1980 film),marcie,1.0,8
Friday the 13th (1980 film),ned,0.0,8
Friday the 13th (1980 film),jack,0.0,25
Friday the 13th (1980 film),steve,0.0,8
Philadelphia (film),andrew,0.0,3
Philadelphia (film),joe,0.0,3
Death to Smoochy,sheldon,0.0,6
Death to Smoochy,randolph,0.0,6
Death to Smoochy,nora,1.0,6
Death to Smoochy,burke,0.0,6
Heavenly Creatures,pauline,0.0,8
Heavenly Creatures,juliet,1.0,24
Heavenly Creatures,honora,0.0,8
John Q,grimes,1.0,6
Watchmen (film),dan,0.0,25
Watchmen (film),laurie,0.0,25
Watchmen (film),rorschach,0.0,25
Watchmen (film),dr. manhattan,0.0,3
Watchmen (film),adrian,0.0,3
Pearl Harbor (film),rafe,1.0,10
Pearl Harbor (film),danny,1.0,10
Pearl Harbor (film),evelyn,1.0,25
Revolutionary Road (film),frank,0.0,8
Revolutionary Road (film),april,1.0,9
Unforgiven,munny,1.0,9
Unforgiven,the kid,0.0,2
Unforgiven,little bill,0.0,2
Unforgiven,ned,0.0,2
EDtv,ed,0.0,6
Boys on the Side,jane,1.0,6
Boys on the Side,robin,0.0,6
Boys on the Side,holly,0.0,6
Halloween: The Curse of Michael Myers,kara,1.0,6
Halloween: The Curse of Michael Myers,loomis,0.0,9
Halloween: The Curse of Michael Myers,tommy,0.0,6
Halloween: The Curse of Michael Myers,wynn,1.0,3
Halloween: The Curse of Michael Myers,john,0.0,6
Halloween: The Curse of Michael Myers,beth,1.0,6
Lara Croft: Tomb Raider,lara,1.0,9
Lara Croft: Tomb Raider,dodge,0.0,6
Catwoman (film),patience,1.0,6
Catwoman (film),lone,0.0,6
Catwoman (film),catwoman,1.0,9
Catwoman (film),laurel,1.0,6
Catwoman (film),edna,1.0,3
Catwoman (film),georges,0.0,3
Nixon (film),nixon,0.0,17
Valkyrie (film),stauffenberg,1.0,8
Valkyrie (film),olbricht,1.0,3
Slumdog Millionaire,jamal,0.0,8
Slumdog Millionaire,prem,0.0,24
Slumdog Millionaire,salim,0.0,25
25th Hour,monty,1.0,8
25th Hour,jakob,0.0,6
25th Hour,slattery,0.0,6
Mary Shelleys Frankenstein (film),victor,0.0,25
Mary Shelleys Frankenstein (film),creature,0.0,25
Mary Shelleys Frankenstein (film),elizabeth,1.0,25
Mary Shelleys Frankenstein (film),henry,0.0,25
Coriolanus (film),coriolanus,0.0,22
Coriolanus (film),aufidius,0.0,22
Coriolanus (film),brutus,0.0,22
Brazil (1985 film),sam,0.0,9
My Girl (film),vada,1.0,6
My Girl (film),shelly,1.0,5
My Girl (film),harry,0.0,6
My Girl (film),thomas j,0.0,6
Chill Factor (film),mason,1.0,4
Chill Factor (film),arlo,0.0,4
Chill Factor (film),brynner,0.0,3
Alien 3,ripley,0.0,6
Alien 3,dillon,1.0,10
Alien 3,clemens,1.0,3
Alien 3,aaron,0.0,6
Trainspotting (film),renton,0.0,3
Trainspotting (film),sick boy,0.0,6
Gods and Monsters,whale,0.0,8
Gods and Monsters,clay,1.0,25
An American Werewolf in Paris,andy,1.0,25
Thirteen Days (film),kenny,0.0,17
Thirteen Days (film),the president,0.0,17
Thirteen Days (film),bobby,0.0,17
Amadeus (film),mozart,1.0,22
Amadeus (film),salieri,0.0,22
Amadeus (film),constanze,1.0,8
Invaders from Mars (1986 film),jimmy,0.0,25
Invaders from Mars (1986 film),linda,1.0,8
Invaders from Mars (1986 film),dad,0.0,8
Invaders from Mars (1986 film),col. wilson,0.0,10
Invaders from Mars (1986 film),mom,1.0,9
The Wild Bunch,pike,0.0,21
The Wild Bunch,dutch,1.0,21
The Wild Bunch,change,0.0,25
The Wild Bunch,thornton,0.0,21
The Wild Bunch,angel,1.0,21
Coraline (film),coraline,1.0,25
Ride the High Country,judd,1.0,9
Ride the High Country,gil,1.0,9
Ride the High Country,heck,1.0,9
Ride the High Country,elsa,1.0,9
My Own Private Idaho,mike,0.0,6
My Own Private Idaho,scott,0.0,6
My Own Private Idaho,bob,0.0,22
48 Hrs.,cates,1.0,6
48 Hrs.,hammond,0.0,6
Willard (2003 film),willard,0.0,14
Willard (2003 film),mr. martin,0.0,25
Mimic (film),susan,1.0,25
Mimic (film),peter,0.0,25
Mimic (film),leonard,0.0,25
Star Wars Episode I: The Phantom Menace,anakin,0.0,15
Star Wars Episode I: The Phantom Menace,jar,1.0,15
Star Wars Episode I: The Phantom Menace,padme,1.0,15
To Sleep with Anger,harry,0.0,9
To Sleep with Anger,gideon,0.0,9
To Sleep with Anger,suzie,1.0,9
To Sleep with Anger,babe brother,0.0,9
To Sleep with Anger,linda,1.0,9
To Sleep with Anger,junior,1.0,9
Shakespeare in Love,will,0.0,22
Shakespeare in Love,viola,1.0,22
Shakespeare in Love,henslowe,0.0,8
Pride & Prejudice (2005 film),elizabeth,1.0,22
Pride & Prejudice (2005 film),darcy,1.0,3
Pride & Prejudice (2005 film),mrs bennet,1.0,22
The Life of David Gale,david,0.0,8
The Life of David Gale,zack,0.0,8
The Life of David Gale,constance,1.0,8
Lost Souls (film),peter,0.0,3
Lost Souls (film),maya,1.0,6
The Man Who Wasnt There (2001 film),ed,0.0,8
The Crow: City of Angels,ashe,0.0,25
The Crow: City of Angels,sarah,1.0,25
The Crow: City of Angels,judah,0.0,25
The Crow: City of Angels,curve,1.0,25
The Anniversary Party,sally,1.0,6
The Anniversary Party,joe,0.0,6
The Anniversary Party,monica,1.0,5
Pirates of the Caribbean: Dead Mans Chest,jack sparrow,0.0,13
Pirates of the Caribbean: Dead Mans Chest,will turner,0.0,25
Pirates of the Caribbean: Dead Mans Chest,elizabeth swann,1.0,7
Pirates of the Caribbean: Dead Mans Chest,gibbs,0.0,25
Zulu Dawn,chelmsford,0.0,20
Zulu Dawn,vereker,0.0,20
Zulu Dawn,durnford,0.0,20
Zulu Dawn,sgt. williams,1.0,20
Zulu Dawn,crealock,1.0,20
Raiders of the Lost Ark,indy,0.0,25
Raiders of the Lost Ark,marion,1.0,8
The English Patient (film),almásy,0.0,9
The English Patient (film),hana,1.0,9
The English Patient (film),katharine,1.0,9
The English Patient (film),the patient,1.0,9
The English Patient (film),caravaggio,0.0,9
The English Patient (film),kip,0.0,9
The English Patient (film),madox,0.0,9
Signs (film),graham,0.0,6
Signs (film),merrill,1.0,6
Signs (film),morgan,0.0,3
Adaptation (film),kaufman,0.0,3
Adaptation (film),orlean,1.0,3
Adaptation (film),laroche,0.0,6
Adaptation (film),donald,0.0,6
ParaNorman,norman,0.0,25
ParaNorman,neil,0.0,25
The Battle of Algiers,mathieu,1.0,3
The Battle of Algiers,ali,0.0,8
The Battle of Algiers,kader,0.0,3
Get Carter,carter,0.0,8
Insidious (film),josh,0.0,25
Insidious (film),renai,1.0,25
Insidious (film),elise,1.0,25
Dumb and Dumber,lloyd,1.0,6
Dumb and Dumber,harry,0.0,6
A Walk to Remember,landon,0.0,6
A Walk to Remember,jamie,1.0,6
Cirque du Freak: The Vampires Assistant,darren,0.0,25
Cirque du Freak: The Vampires Assistant,crepsley,0.0,25
Cirque du Freak: The Vampires Assistant,steve,0.0,25
Reindeer Games,rudy,1.0,8
Reindeer Games,gabriel,0.0,25
Reindeer Games,ashley,0.0,25
Semi-Pro,jackie moon,1.0,6
Semi-Pro,clarence,1.0,6
St. Elmos Fire (film),leslie,0.0,6
St. Elmos Fire (film),alec,0.0,6
St. Elmos Fire (film),kevin,0.0,5
St. Elmos Fire (film),billy,0.0,8
St. Elmos Fire (film),jules,0.0,9
St. Elmos Fire (film),kirbo,1.0,5
St. Elmos Fire (film),wendy,1.0,6
St. Elmos Fire (film),dale,0.0,6
Happiness (1998 film),joy,1.0,6
Happiness (1998 film),bill,0.0,6
Happiness (1998 film),trish,1.0,6
Happiness (1998 film),billy,0.0,6
Happiness (1998 film),allen,0.0,6
Happiness (1998 film),lenny,0.0,6
Happiness (1998 film),mona,0.0,9
Happiness (1998 film),helen,1.0,6
Happiness (1998 film),boris,0.0,17
Public Enemies (2009 film),dillinger,0.0,8
Public Enemies (2009 film),purvis,0.0,19
Public Enemies (2009 film),billie,1.0,9
The Time Machine (2002 film),alexander,0.0,9
Mr. Smith Goes to Washington,jefferson,0.0,9
Mr. Smith Goes to Washington,saunders,0.0,9
Mr. Smith Goes to Washington,paine,0.0,9
Taking Sides (film),steve,0.0,8
Taking Sides (film),furtwängler,1.0,3
Rebecca (1940 film),i,1.0,9
Rebecca (1940 film),maxim,1.0,9
My Best Friends Wedding,julianne,0.0,8
My Best Friends Wedding,michael,0.0,6
Little Miss Sunshine,richard,0.0,6
Little Miss Sunshine,sheryl,0.0,6
Little Miss Sunshine,frank,0.0,8
Little Miss Sunshine,olive,1.0,8
Stagecoach (1939 film),curly,1.0,9
Stagecoach (1939 film),doc,0.0,9
Stagecoach (1939 film),buck,0.0,2
Stagecoach (1939 film),ringo,0.0,9
Stagecoach (1939 film),gatewood,0.0,9
Stagecoach (1939 film),dallas,1.0,9
Stagecoach (1939 film),hatfield,1.0,9
Stagecoach (1939 film),lucy,1.0,9
The Devils Advocate (1997 film),kevin,0.0,6
The Devils Advocate (1997 film),milton,0.0,6
Body of Evidence (1993 film),dulaney,0.0,3
Body of Evidence (1993 film),cardenas,0.0,3
Body of Evidence (1993 film),rebecca,1.0,9
Highlander (film),macleod,0.0,25
Highlander (film),brenda,1.0,25
Ninja Assassin,mika,0.0,25
Ninja Assassin,maslow,0.0,25
Ninja Assassin,raizo,1.0,25
Rear Window,jeff,0.0,8
Rear Window,lisa,1.0,8
Friday the 13th Part VI: Jason Lives,megan,1.0,8
Friday the 13th Part VI: Jason Lives,tommy,0.0,25
Friday the 13th Part VI: Jason Lives,sheriff,0.0,6
Friday the 13th Part VI: Jason Lives,paula,1.0,6
Nick of Time (film),gene,0.0,8
Nick of Time (film),mr. smith,0.0,8
Nick of Time (film),huey,0.0,8
The Company of Wolves,rosaleen,1.0,25
The Company of Wolves,granny,1.0,8
The Company of Wolves,mother,1.0,8
The Company of Wolves,huntsman,0.0,25
X-Men (film),logan,0.0,24
X-Men (film),magneto,0.0,3
X-Men (film),jean,0.0,3
X-Men (film),xavier,1.0,3
X-Men (film),cyclops,0.0,24
X-Men (film),kelly,1.0,3
Bones (2001 film),patrick,0.0,25
Bones (2001 film),pearl,1.0,25
Bones (2001 film),bones,1.0,25
Bones (2001 film),jeremiah,0.0,25
Bones (2001 film),bill,0.0,25
Bones (2001 film),cinnabar,1.0,25
Bones (2001 film),maurice,1.0,25
Bones (2001 film),mack,1.0,23
Terminator 2: Judgment Day,john,0.0,6
Terminator 2: Judgment Day,terminator,1.0,10
Terminator 2: Judgment Day,sarah,1.0,6
Terminator 2: Judgment Day,dyson,0.0,6
Ill Do Anything,matt,0.0,6
Ill Do Anything,burke,0.0,6
Ill Do Anything,jeannie,1.0,9
Ill Do Anything,cathy,1.0,6
Spanglish (film),john,0.0,6
Spanglish (film),deborah,1.0,6
Spanglish (film),flor,1.0,9
The Book of Eli,eli,0.0,25
The Book of Eli,solara,1.0,25
The Book of Eli,carnegie,0.0,3
Whiteout (2009 film),carrie,1.0,25
Whiteout (2009 film),pryce,0.0,10
Drag Me to Hell,stephanie,1.0,25
Drag Me to Hell,ray,0.0,8
Tin Cup,tin cup,1.0,2
Tin Cup,molly,1.0,2
Tin Cup,romeo,0.0,2
The Empire Strikes Back,han,0.0,6
The Empire Strikes Back,luke,0.0,6
The Empire Strikes Back,leia,1.0,6
The Empire Strikes Back,lando,1.0,6
The Empire Strikes Back,vader,0.0,12
THX 1138,thx,0.0,8
THX 1138,sen,1.0,8
THX 1138,luh,1.0,8
THX 1138,close angle,0.0,25
THX 1138,srt,1.0,8
THX 1138,nin,1.0,3
THX 1138,voice,1.0,3
Taking Lives (film),grace,1.0,11
Taking Lives (film),costa,0.0,6
Gladiator (2000 film),maximus,0.0,22
Gladiator (2000 film),commodus,1.0,22
Gladiator (2000 film),lucilla,1.0,22
Gladiator (2000 film),proximo,0.0,22
Oceans Twelve,danny,1.0,8
Oceans Twelve,rusty,0.0,6
Oceans Twelve,isabel,0.0,8
Oceans Twelve,tess,1.0,6
Oceans Twelve,saul,0.0,6
Oceans Twelve,linus,0.0,6
Mean Streets,charlie,1.0,8
Mean Streets,johnny boy,0.0,9
Being John Malkovich,craig,0.0,8
Being John Malkovich,lotte,1.0,8
Being John Malkovich,maxine,1.0,8
Being John Malkovich,lester,0.0,8
Being John Malkovich,malkovich,0.0,5
Halloween 4: The Return of Michael Myers,rachel,1.0,6
Halloween 4: The Return of Michael Myers,loomis,0.0,20
Halloween 4: The Return of Michael Myers,meeker,0.0,25
Halloween 4: The Return of Michael Myers,jamie,1.0,6
Halloween 4: The Return of Michael Myers,brady,0.0,9
Serenity (film),mal,0.0,25
Serenity (film),the operative,0.0,25
Shine (film),parkes,0.0,3
Shine (film),katherine,1.0,8
Shine (film),suzie,1.0,8
Back to the Future,marty,0.0,8
Back to the Future,prof. brown,0.0,6
I Am Sam,sam,0.0,9
I Am Sam,rita,0.0,6
I Am Sam,lucy,1.0,9
Gandhi (film),gandhi,1.0,8
The Leopard Man,jerry,0.0,9
The Leopard Man,kiki,1.0,9
The Leopard Man,galbraith,0.0,9
The Transformers: The Movie,hot rod,0.0,12
The Transformers: The Movie,kup,1.0,6
The Transformers: The Movie,daniel,0.0,12
The Transformers: The Movie,ultra magnus,0.0,12
The Transformers: The Movie,galvatron,0.0,25
The Transformers: The Movie,megatron,0.0,25
The Transformers: The Movie,springer,0.0,6
The Transformers: The Movie,grimlock,0.0,25
The Long Kiss Goodnight,charly,1.0,25
The Long Kiss Goodnight,samantha,1.0,25
The Long Kiss Goodnight,timothy,0.0,25
The Last Temptation of Christ (film),jesus,0.0,22
Saw (film),lawrence,0.0,18
Saw (film),adam,0.0,8
Army of Darkness,ash,0.0,25
El Mariachi,domino,1.0,8
El Mariachi,mariachi,0.0,8
El Mariachi,azul,0.0,8
El Mariachi,mean dude #5,0.0,8
El Mariachi,moco,1.0,8
Legion (2010 film),bob,0.0,25
Legion (2010 film),charlie,1.0,25
Legion (2010 film),jeep,0.0,25
Legion (2010 film),kyle,0.0,25
Legion (2010 film),michael,0.0,25
Legion (2010 film),audrey,1.0,25
Legion (2010 film),percy,0.0,25
Legion (2010 film),sandra,1.0,25
No Country for Old Men (film),moss,0.0,25
No Country for Old Men (film),bell,1.0,9
No Country for Old Men (film),chigurh,0.0,19
No Country for Old Men (film),carla jean,1.0,2
No Country for Old Men (film),wells,1.0,9
No Country for Old Men (film),wendell,1.0,2
Cars 2,mater,1.0,6
Cars 2,mcqueen,1.0,6
Cars 2,finn,0.0,10
Cars 2,holley,0.0,10
Thunderheart,ray,0.0,21
Thunderheart,cooch,1.0,21
Thunderheart,crow horse,0.0,21
Casino (film),ace,1.0,6
Casino (film),nicky,0.0,23
Casino (film),ginger,1.0,6
Alien (film),standard,0.0,10
Alien (film),roby,0.0,10
Alien (film),hunter,0.0,10
Arcade (film),alex,1.0,6
Arcade (film),nick,0.0,6
Bridesmaids (2011 film),annie,1.0,6
Birthday Girl,john,0.0,8
Birthday Girl,nadia,1.0,8
Birthday Girl,yuri,1.0,8
Up in the Air (2009 film),ryan,0.0,6
Up in the Air (2009 film),natalie,1.0,6
The Informant!,whitacre,0.0,6
The Informant!,shepard,0.0,6
Natural Born Killers,mickey,1.0,25
Natural Born Killers,wayne,0.0,6
Natural Born Killers,mcclusky,0.0,6
Natural Born Killers,mallory,0.0,25
A Nightmare on Elm Street 3: Dream Warriors,nancy,1.0,25
A Nightmare on Elm Street 3: Dream Warriors,neil,0.0,25
A Nightmare on Elm Street 3: Dream Warriors,kristen,1.0,25
Killing Zoe,eric,0.0,8
Killing Zoe,zed,0.0,6
Gamer (film),kable,0.0,25
Gamer (film),simon,0.0,25
Donnie Darko,donnie,0.0,6
Donnie Darko,dr. thurman,1.0,3
The Adventures of Buckaroo Banzai Across the 8th Dimension,buckaroo banzai,1.0,6
The Adventures of Buckaroo Banzai Across the 8th Dimension,perfect tommy,1.0,3
The Adventures of Buckaroo Banzai Across the 8th Dimension,penny priddy,1.0,6
Westworld,scientist,0.0,3
Westworld,peter,0.0,6
Westworld,john,0.0,6
Fatal Instinct,ned,0.0,8
Fatal Instinct,lola,1.0,25
Fatal Instinct,lana,1.0,8
The Master (2012 film),freddie,0.0,6
The Master (2012 film),master,0.0,3
Red Planet (film),gallagher,0.0,6
Red Planet (film),bowman,0.0,10
Red Planet (film),burchenal,1.0,25
Cube (film),quentin,1.0,6
Cube (film),leaven,1.0,6
Cube (film),worth,1.0,6
Cube (film),holloway,1.0,6
Peggy Sue Got Married,peggy,1.0,5
Peggy Sue Got Married,charlie,1.0,6
Youve Got Mail,kathleen,1.0,8
Youve Got Mail,joe,0.0,5
The Fisher King,jack,0.0,8
The Fisher King,parry,0.0,8
The Fisher King,anne,1.0,8
Man Trouble,joan,1.0,8
Man Trouble,harry,0.0,6
The Back-up Plan,zoe,1.0,6
The Back-up Plan,stan,0.0,6
Jaws (film),brody,0.0,9
Jaws (film),hooper,0.0,10
Hall Pass,rick,0.0,6
Hall Pass,fred,0.0,6
The Insider (film),lowell,0.0,6
The Insider (film),wigand,0.0,6
Twins (1988 film),vince,0.0,6
Twins (1988 film),julius,0.0,9
Raging Bull,jake,0.0,2
Raging Bull,joey,0.0,6
Raging Bull,vickie,1.0,6
Moonstruck,loretta,1.0,9
Moonstruck,ronny,0.0,9
Moonstruck,rose,1.0,8
Moonstruck,mr. johnny,0.0,9
Jurassic Park (film),grant,0.0,6
Jurassic Park (film),ellie,1.0,6
Jurassic Park (film),hammond,0.0,3
Jurassic Park (film),malcolm,0.0,6
Jurassic Park (film),tim,0.0,6
Jurassic Park (film),lex,0.0,6
The Blind Side (film),leigh anne,1.0,8
The Blind Side (film),michael,0.0,8
The Blind Side (film),sean,0.0,6
Machine Gun Preacher,sam,0.0,25
Isle of the Dead (film),general,0.0,22
Isle of the Dead (film),oliver,0.0,9
Isle of the Dead (film),cathy,1.0,9
Isle of the Dead (film),albrecht,1.0,9
Isle of the Dead (film),thea,1.0,9
Broadcast News (film),jane,1.0,8
Broadcast News (film),tom,0.0,6
Broadcast News (film),aaron,0.0,8
A.I. Artificial Intelligence,david,0.0,9
A.I. Artificial Intelligence,monica,1.0,25
A.I. Artificial Intelligence,henry,0.0,9
A.I. Artificial Intelligence,joe,0.0,9
Diner (film),boogie,0.0,6
Diner (film),eddie,1.0,8
Diner (film),billy,0.0,8
Diner (film),beth,1.0,6
Sugar & Spice,diane,1.0,6
Sugar & Spice,kansas,1.0,6
Sugar & Spice,lisa,1.0,1
Sugar & Spice,jack,0.0,8
Fargo (film),marge,1.0,6
Fargo (film),jerry,0.0,2
Fargo (film),carl,0.0,6
Clue (film),wadsworth,0.0,18
Clue (film),mustard,1.0,8
Clue (film),scarlet,1.0,8
Clue (film),green,1.0,18
Honeydripper (film),ty,0.0,2
Honeydripper (film),maceo,0.0,2
Honeydripper (film),sonny,0.0,2
Cold Mountain (film),ada,1.0,9
Cold Mountain (film),inman,0.0,9
Cold Mountain (film),ruby,1.0,21
Cold Mountain (film),teague,0.0,21
